PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28518238","MO-A-213CD-01: CT QC Testing Under the Draft ACR QC Manual","Pfeiffer D.","Med Phys. 2012 Jun;39(6Part21):3863. doi: 10.1118/1.4735769.","Pfeiffer D","Med Phys","2012","2017/05/19","","","10.1118/1.4735769"
"28518237","MO-D-217A-01: Optimizing Dose in the Interventional Suite: Do You Really Need That Image Quality?","Dixon RG.","Med Phys. 2012 Jun;39(6Part21):3869. doi: 10.1118/1.4735798.","Dixon RG","Med Phys","2012","2017/05/19","","","10.1118/1.4735798"
"28518236","MO-D-BRB-06: JUNIOR INVESTIGATOR WINNER - Fast and Accurate Patient Specific Collision Detection for Radiation Therapy","Cardan R, Popple R, Duan J, Shen S, Wu X, Brezovich I.","Med Phys. 2012 Jun;39(6Part21):3867. doi: 10.1118/1.4735787.","Cardan R","Med Phys","2012","2017/05/19","","","10.1118/1.4735787"
"28518235","MO-C-BRCD-02: Physics of Cancer Cell Migration","Wirtz D.","Med Phys. 2012 Jun;39(6Part21):3864. doi: 10.1118/1.4735776.","Wirtz D","Med Phys","2012","2017/05/19","","","10.1118/1.4735776"
"28518234","MO-D-213CD-01: Cartesian Methods for Rapid Time-Resolved MR Angiography","Riederer S.","Med Phys. 2012 Jun;39(6Part21):3868-3869. doi: 10.1118/1.4735794.","Riederer S","Med Phys","2012","2017/05/19","","","10.1118/1.4735794"
"28518233","MO-D-BRB-02: The Radiological Physics Center's Quality Audit Program: Where Can We Improve?","Followill D, Lowenstein J, Molineu A, Alvarez P, Aguirre J, Kry S, Summers P, Ibbott G.","Med Phys. 2012 Jun;39(6Part21):3866. doi: 10.1118/1.4735783.","Followill D","Med Phys","2012","2017/05/19","","","10.1118/1.4735783"
"28518232","MO-F-BRB-04: Fast Estimation of Secondary Particle Therapy Dose Using a Modified Track Repeating Method","Keyes R, Maes D, Luan S.","Med Phys. 2012 Jun;39(6Part21):3874. doi: 10.1118/1.4735817.","Keyes R","Med Phys","2012","2017/05/19","","","10.1118/1.4735817"
"28518231","MO-A-218-01: CT Protocol Review - Practical Tips for Imaging Physicists","Pizzutiello R.","Med Phys. 2012 Jun;39(6Part21):3863. doi: 10.1118/1.4735772.","Pizzutiello R","Med Phys","2012","2017/05/19","","","10.1118/1.4735772"
"28518230","MO-F-213AB-01: Improving Dose Uniformity in Patch-Field Proton Therapy Using Beam Current Modulation","Hill P, Klein E, Bloch C.","Med Phys. 2012 Jun;39(6Part21):3871. doi: 10.1118/1.4735806.","Hill P","Med Phys","2012","2017/05/19","","","10.1118/1.4735806"
"28518229","MO-D-BRB-09: Treatment Delivery QA for Online Adaptive Radiation Therapy Based on Dynamic Machine Information (DMI): A Feasibility Study","Li T, Yuan L, Wu Q, Yin F, Wu QJ.","Med Phys. 2012 Jun;39(6Part21):3867-3868. doi: 10.1118/1.4735790.","Li T","Med Phys","2012","2017/05/19","","","10.1118/1.4735790"
"28518228","MO-F-BRA-05: Real-Time 3D Tumor Localization for Lung IGRT Using a Single X-Ray Projection","Chou C, Frederick C, Chang S, Pizer S.","Med Phys. 2012 Jun;39(6Part21):3875-3876. doi: 10.1118/1.4735824.","Chou C","Med Phys","2012","2017/05/19","","","10.1118/1.4735824"
"28518227","MO-F-BRCD-02: SBRT (Part 2): Physics and Quality Assurance Updates","Perks J, Benedict S.","Med Phys. 2012 Jun;39(6Part21):3873. doi: 10.1118/1.4735813.","Perks J","Med Phys","2012","2017/05/19","","","10.1118/1.4735813"
"28518226","MO-E-211-01: ABR 2014: Trained for Competence","Klein E, Ibbott G, Bayouth J.","Med Phys. 2012 Jun;39(6Part21):3870. doi: 10.1118/1.4735802.","Klein E","Med Phys","2012","2017/05/19","","","10.1118/1.4735802"
"28518225","MO-F-BRA-01: A Biomechanical Constraint for Intensity-Driven Deformable Alignment of Skeletal Components in the Head and Neck Region","Kim J, Matuszak M, Saitou K, Balter J.","Med Phys. 2012 Jun;39(6Part21):3874-3875. doi: 10.1118/1.4735820.","Kim J","Med Phys","2012","2017/05/19","","","10.1118/1.4735820"
"28517851","SU-E-T-198: Patient Scheduling Monitor (PSM)-A New Tool for Radiation Therapy Patient Scheduling and Workflow Management in an Increasingly Digital Environment","Liu H, Kim J, Chen Z.","Med Phys. 2012 Jun;39(6Part12):3748. doi: 10.1118/1.4735257.","Liu H","Med Phys","2012","2017/05/19","","","10.1118/1.4735257"
"28517850","SU-E-T-159: Sensitivity of in Line Real Time Scintillating Fiber Detectors for External Beam Treatment Verification and Patient Safety","Izaguirre EW, Price SG, Smajlovic S, Yaddanapudi S, Wooten H, Mutic S.","Med Phys. 2012 Jun;39(6Part12):3739. doi: 10.1118/1.4735217.","Izaguirre EW","Med Phys","2012","2017/05/19","","","10.1118/1.4735217"
"28517849","SU-E-T-148: An Optimizing Study of a New Multi Channel Virginal Cylinder Applicator in Brachytherapy","Patel B, Syh J, Wu H, Rosen L.","Med Phys. 2012 Jun;39(6Part12):3737. doi: 10.1118/1.4735206.","Patel B","Med Phys","2012","2017/05/19","","","10.1118/1.4735206"
"28517848","SU-E-T-176: Improved Collimator Scattering Factor (Sc) Measurements for Small Fields Using Build-Up Caps in Robotic Radiosurgery","Lee S, Tien C, Curran B, Sternick E.","Med Phys. 2012 Jun;39(6Part12):3743. doi: 10.1118/1.4735235.","Lee S","Med Phys","2012","2017/05/19","","","10.1118/1.4735235"
"28517847","SU-E-T-204: A Prototype of Dose-Guided Radiation Therapy","Ren Q, Li G, Wang Y, Wu Y; FDS Team.","Med Phys. 2012 Jun;39(6Part12):3750. doi: 10.1118/1.4735264.","Ren Q","Med Phys","2012","2017/05/19","","","10.1118/1.4735264"
"28517846","SU-E-T-166: Use of an in Vivo Dosimeter to Assess the Implications of Daily Prostate Rotations","Studenski M, Gardner S, Yamoah K, Buzurovic I, Showalter T, Den R.","Med Phys. 2012 Jun;39(6Part12):3741. doi: 10.1118/1.4735224.","Studenski M","Med Phys","2012","2017/05/19","","","10.1118/1.4735224"
"28517845","SU-E-T-194: Evaluation and Simulation of Shallow Depth Skin Dose from Couch Top in Radiotherapy","Li K, Able A, Newton J, Cornell D.","Med Phys. 2012 Jun;39(6Part12):3747. doi: 10.1118/1.4735253.","Li K","Med Phys","2012","2017/05/19","","","10.1118/1.4735253"
"28517844","SU-E-T-155: Dose Response Curve of EBT2 and EBT3 Radiochromic Films to a Synchrotron-Produced Monochromatic X-Ray Beam","Brown T, Hogstrom KR, Alvarez D, Ham K, Dugas JP, Matthews KL 2nd.","Med Phys. 2012 Jun;39(6Part12):3738-3739. doi: 10.1118/1.4735213.","Brown T","Med Phys","2012","2017/05/19","","","10.1118/1.4735213"
"28517843","SU-E-T-183: Managing and Assessing Patients Receiving Radiotherapy with Implantable Cardiac Devices","Prisciandaro J, Fox C, Horwood L, Hayman J, Makkar A, Moran J, Pelosi F.","Med Phys. 2012 Jun;39(6Part12):3745. doi: 10.1118/1.4735242.","Prisciandaro J","Med Phys","2012","2017/05/19","","","10.1118/1.4735242"
"28517842","SU-E-T-173: TomoTherapy Treatment Couch Velocity Verification Using TomoDose","Chen C, Bichay T.","Med Phys. 2012 Jun;39(6Part12):3743. doi: 10.1118/1.4735231.","Chen C","Med Phys","2012","2017/05/19","","","10.1118/1.4735231"
"28517841","SU-E-T-200: IMRT Patient Specific QA for On-Line Adaptive Radiotherapy","Gao Z, Wong J, Merrick S, Karim M, Li M.","Med Phys. 2012 Jun;39(6Part12):3749. doi: 10.1118/1.4735260.","Gao Z","Med Phys","2012","2017/05/19","","","10.1118/1.4735260"
"28517840","SU-E-T-162: Rapid Assessment of Cyberknife IRIS Variable Collimator Performance Using a Commercial Diode Array","Gibbs G, White G, Bulz G.","Med Phys. 2012 Jun;39(6Part12):3740. doi: 10.1118/1.4735220.","Gibbs G","Med Phys","2012","2017/05/19","","","10.1118/1.4735220"
"28517839","SU-E-T-171: Missing Dose in Integrated EPID Images","King B, Seymour E, Nitschke K.","Med Phys. 2012 Jun;39(6Part12):3742. doi: 10.1118/1.4735229.","King B","Med Phys","2012","2017/05/19","","","10.1118/1.4735229"
"28517838","SU-E-T-160: Response of EBT2 Gafchromic Film to Possible Stresses Associated with in Vivo Measures","Ashburn J.","Med Phys. 2012 Jun;39(6Part12):3740. doi: 10.1118/1.4735218.","Ashburn J","Med Phys","2012","2017/05/19","","","10.1118/1.4735218"
"28517837","SU-E-T-188: Evaluation of a 3D Patient Relevant Dose QA Tool: Multiple Institutional Studies","Shiu A, Chan M, Chung H, Wang H, Yan D, Yang K, Li X, Chang Y, Bai S, Qi Z, Deng X.","Med Phys. 2012 Jun;39(6Part12):3746. doi: 10.1118/1.4735247.","Shiu A","Med Phys","2012","2017/05/19","","","10.1118/1.4735247"
"28517836","SU-E-T-149: Scatter Factors Comparison of 6MV Flattened and 7MV Unflattened Beams","Ashokkumar S, Sinha SN, Yadav G, Raman K, Thiyagarajan R, Nambiraj NA.","Med Phys. 2012 Jun;39(6Part12):3737. doi: 10.1118/1.4735207.","Ashokkumar S","Med Phys","2012","2017/05/19","","","10.1118/1.4735207"
"28517835","SU-E-T-177: Deconvolution of Line Dose Profiles with Ionization Chambers - Experiences with the First Software Implementation in Mephisto 3.0","Poppe B, Looe H, Stelljes T, Harder D.","Med Phys. 2012 Jun;39(6Part12):3743-3744. doi: 10.1118/1.4735236.","Poppe B","Med Phys","2012","2017/05/19","","","10.1118/1.4735236"
"28517834","SU-E-T-167: Comprehensive Evaluation of EPID Image Acquisition for Integrating and Temporal Dosimetry of Fixed-Gantry IMRT and ArcIMRT","Yeo I, Jung J, Yi B, Patyal B.","Med Phys. 2012 Jun;39(6Part12):3741. doi: 10.1118/1.4735225.","Yeo I","Med Phys","2012","2017/05/19","","","10.1118/1.4735225"
"28517833","SU-E-T-195: Experience in Implementing Intraoperative Radiation Therapy for Accelerated Partial Breast Irradiation Using Low-Energy X-Ray Source","Morales-Paliza M, Luo G, Ding G.","Med Phys. 2012 Jun;39(6Part12):3747-3748. doi: 10.1118/1.4735254.","Morales-Paliza M","Med Phys","2012","2017/05/19","","","10.1118/1.4735254"
"28517832","SU-E-T-156: Robust Algorithms for Correction of Predicted Electronic Portal Imager Response","Bailey D, Kumaraswamy L, Podgorsak M.","Med Phys. 2012 Jun;39(6Part12):3739. doi: 10.1118/1.4735214.","Bailey D","Med Phys","2012","2017/05/19","","","10.1118/1.4735214"
"28517831","SU-E-T-184: LINAC Commissioning Measurements Utilizing the Cylindrical Arc Check Phantom","Aristophanous M, Balter P, Martel M, Murray N, Court L.","Med Phys. 2012 Jun;39(6Part12):3745. doi: 10.1118/1.4735243.","Aristophanous M","Med Phys","2012","2017/05/19","","","10.1118/1.4735243"
"28517830","SU-E-T-145: MRI Gel Dosimetry Applied to Dose Profile Determination for 50kV X-Ray Tube","Schwarcke M, Marques T, Nicolucci P, Filho OB.","Med Phys. 2012 Jun;39(6Part12):3736. doi: 10.1118/1.4735203.","Schwarcke M","Med Phys","2012","2017/05/19","","","10.1118/1.4735203"
"28517829","SU-E-T-174: Synopsis of the Experimental and Monte Carlo Calculated Values of the Radial EPOM Shift of Cylindrical Ionization Chambers for Photon-Beam Dosimetry","Harder D, Looe H, Poppe B.","Med Phys. 2012 Jun;39(6Part12):3743. doi: 10.1118/1.4735232.","Harder D","Med Phys","2012","2017/05/19","","","10.1118/1.4735232"
"28517828","SU-E-T-201: Safety-Focused Customization of Treatment Plan Documentation","Schubert L, Westerly D, Stuhr K, Miften M.","Med Phys. 2012 Jun;39(6Part12):3749. doi: 10.1118/1.4735261.","Schubert L","Med Phys","2012","2017/05/19","","","10.1118/1.4735261"
"28517827","SU-E-T-163: Thin-Film Organic Photocell (OPV) Properties in MV and KV Beams for Dosimetry Applications","Ng SK, Hesser J, Zhang H, Gowrisanker S, Yakushevich S, Shulhevich Y, Abkai C, Wack L, Zygmanski P.","Med Phys. 2012 Jun;39(6Part12):3740. doi: 10.1118/1.4735221.","Ng SK","Med Phys","2012","2017/05/19","","","10.1118/1.4735221"
"28517826","SU-E-T-191: PITSTOP: Process Improvement Techniques, Software Tools, and Operating Principles for a Quality Initiative Discovery Framework","Siochi R.","Med Phys. 2012 Jun;39(6Part12):3747. doi: 10.1118/1.4735250.","Siochi R","Med Phys","2012","2017/05/19","","","10.1118/1.4735250"
"28517825","SU-E-T-152: Development of a Phantom for Commissioning and Patient Specific QA for Volumetric Modulated Arc Therapy (VMAT)","Holla R, Pillai B.","Med Phys. 2012 Jun;39(6Part12):3738. doi: 10.1118/1.4735210.","Holla R","Med Phys","2012","2017/05/19","","","10.1118/1.4735210"
"28517824","SU-E-T-199: The Radiological Physics Center's Credentialing Dosimetry Reviews: Their Effect on Clinical Trial Deviation Rates","Hollan A, Lowenstein J, Nguyen H, Hall F, Roll J, Harris I, Followill D.","Med Phys. 2012 Jun;39(6Part12):3749. doi: 10.1118/1.4735259.","Hollan A","Med Phys","2012","2017/05/19","","","10.1118/1.4735259"
"28517823","SU-E-T-161: SOBP Beam Analysis Using Light Output of Scintillation Plate Acquired by CCD Camera","Cho S, Lee S, Shin J, Min B, Chung K, Shin D, Lim Y, Park S.","Med Phys. 2012 Jun;39(6Part12):3740. doi: 10.1118/1.4735219.","Cho S","Med Phys","2012","2017/05/19","","","10.1118/1.4735219"
"28517822","SU-E-T-189: Arc Splitting for VMAT Patient QA","Sweet J, Nicolaou N.","Med Phys. 2012 Jun;39(6Part12):3746. doi: 10.1118/1.4735248.","Sweet J","Med Phys","2012","2017/05/19","","","10.1118/1.4735248"
"28517821","SU-E-T-150: The Basic Dosimetric Properties of NIPAM Polymer Gel Dosimeter","Pak F, Farajollahi A, Miabi Z.","Med Phys. 2012 Jun;39(6Part12):3737. doi: 10.1118/1.4735208.","Pak F","Med Phys","2012","2017/05/19","","","10.1118/1.4735208"
"28517820","SU-E-T-178: Optically Stimulated Luminescence (OSL) Dosimetry: A Study of A-Al2O3:C Assessed by PENELOPE Monte Carlo Simulation","Nicolucci P, Schuch F.","Med Phys. 2012 Jun;39(6Part12):3744. doi: 10.1118/1.4735237.","Nicolucci P","Med Phys","2012","2017/05/19","","","10.1118/1.4735237"
"28517819","SU-E-T-168: Development of a Liquid Scintillation Detector for External Beam Dosimetry","Sinn D, Mackenzie M.","Med Phys. 2012 Jun;39(6Part12):3741-3742. doi: 10.1118/1.4735226.","Sinn D","Med Phys","2012","2017/05/19","","","10.1118/1.4735226"
"28517818","SU-E-T-196: Commissioning for Volumetric Modulated Radiation Therapy on Varian Clinac 21EX","Yada R, Hayashi N, Matsunaga T, Nozue M, Sai H, Yamada K, Yamanaka R, Kato Y, Muraki Y.","Med Phys. 2012 Jun;39(6Part12):3748. doi: 10.1118/1.4735255.","Yada R","Med Phys","2012","2017/05/19","","","10.1118/1.4735255"
"28517817","SU-E-T-157: Reproducibility of CVD Diamond Detectors for Radiotherapy Dosimetry","Betzel G, Lansley S, McKay D, Meyer J.","Med Phys. 2012 Jun;39(6Part12):3739. doi: 10.1118/1.4735215.","Betzel G","Med Phys","2012","2017/05/19","","","10.1118/1.4735215"
"28517816","SU-E-T-186: An Automated Quality Assurance Tool for HDR Treatment Planning","Nelson C, Gifford K, Kisling K, Bloom E, Kirsner S.","Med Phys. 2012 Jun;39(6Part12):3745. doi: 10.1118/1.4735244.","Nelson C","Med Phys","2012","2017/05/19","","","10.1118/1.4735244"
"28517815","SU-E-T-146: Reference Dosimetry for Protons and Light-Ion Beams Based on Graphite Calorimetry","Rossomme S, Palmans H, Thomas R, Lee N, Bailey M, Shipley D, Al-Sulaiti L, Cirrone P, Romano F, Kacperek A, Bertrand D, Vynckier S.","Med Phys. 2012 Jun;39(6Part12):3736-3737. doi: 10.1118/1.4735204.","Rossomme S","Med Phys","2012","2017/05/19","","","10.1118/1.4735204"
"28517814","SU-E-T-202: Comprehensive Quality Assurance Procedures for Uniform Scanning Proton Therapy Machines","Zheng Y, Ding X, Mascia A, Hsi W, Kang Y, Ramirez E, Zeidan O, Schreuder N.","Med Phys. 2012 Jun;39(6Part12):3749. doi: 10.1118/1.4735262.","Zheng Y","Med Phys","2012","2017/05/19","","","10.1118/1.4735262"
"28517813","SU-E-T-164: Clinical Implementation of ASi EPID Panels for QA of IMRT/VMAT Plans","Hosier K, Wu C, Beck K, Radevic M, Asche D, Bareng J, Kroner A, Lehmann J, Logsdon M, Dutton S, Rosenthal S.","Med Phys. 2012 Jun;39(6Part12):3740-3741. doi: 10.1118/1.4735222.","Hosier K","Med Phys","2012","2017/05/19","","","10.1118/1.4735222"
"28517812","SU-E-T-192: Computer Vision for Final Online Treatment Parameter Verification","Stakhursky V, Finn J, Kanumalla V, Lysiuk I, Kriminski S.","Med Phys. 2012 Jun;39(6Part12):3747. doi: 10.1118/1.4735251.","Stakhursky V","Med Phys","2012","2017/05/19","","","10.1118/1.4735251"
"28517811","SU-E-T-153: Detector-Grade CVD Diamond for Radiotherapy Dosimetry","Lansley S, Betzel G, McKay D, Meyer J.","Med Phys. 2012 Jun;39(6Part12):3738. doi: 10.1118/1.4735211.","Lansley S","Med Phys","2012","2017/05/19","","","10.1118/1.4735211"
"28517810","SU-E-T-181: Development of a Single-Marker-Based Optical Tracking System to Enhance Patient Safety in Radiotherapy","Yan G, Lu B, Mittauer K, Liu C, Li J.","Med Phys. 2012 Jun;39(6Part12):3744-3745. doi: 10.1118/1.4735240.","Yan G","Med Phys","2012","2017/05/19","","","10.1118/1.4735240"
"28517809","SU-E-T-190: Design, Development, and Evaluation of a Modified, Anthropomorphic, Head, Quality Assurance Phantom for Use in Stereotactic Radiosurgery","Faught A, Kry S, Luo D, Molineu A, Bellezza D, Gerber R, Davidson S, Bosch W, Galvin J, Drzymala R, Timmerman R, Sheehan J, Gillin M, Ibbott G, Followill D.","Med Phys. 2012 Jun;39(6Part12):3746-3747. doi: 10.1118/1.4735249.","Faught A","Med Phys","2012","2017/05/19","","","10.1118/1.4735249"
"28517808","SU-E-T-151: Effect of Surface Dose and Depth of Maximum Dose with Physical Wedge Filters for 6MV Flattened and 7MV Unflattened Photon Beams","Ashokkumar S, Sinha SN, Yadav G, Raman K, Thiyagarajan R, Nambiraj NA.","Med Phys. 2012 Jun;39(6Part12):3737-3738. doi: 10.1118/1.4735209.","Ashokkumar S","Med Phys","2012","2017/05/19","","","10.1118/1.4735209"
"28517807","SU-E-T-179: MVCB Pelvic Surface Dosimetry","Mallah J, Mihailidis D.","Med Phys. 2012 Jun;39(6Part12):3744. doi: 10.1118/1.4735238.","Mallah J","Med Phys","2012","2017/05/19","","","10.1118/1.4735238"
"28517806","SU-E-T-169: Initial Investigation into the Use of Optically Stimulated Luminescent Dosimeters (OSLDs) for In-Vivo Dosimetry of TBI Patients","Paloor S, Aland T, Mathew J, Al-Hammadi N, Hammoud R.","Med Phys. 2012 Jun;39(6Part12):3742. doi: 10.1118/1.4735227.","Paloor S","Med Phys","2012","2017/05/19","","","10.1118/1.4735227"
"28517805","SU-E-T-197: A Comprehensive Variance Reporting System and an Analysis of Variances Reported at Our Institution","Miller B, Dickinson M, Nurushev T, Rasmusson R, Smith C, Orfali A, Wen N, Cormier A, Gifford L, Dragovic J, Movsas B, Aref I, Levin K, Ryu S, Ajlouni M, Walker E, Pradhan D, Chetty I.","Med Phys. 2012 Jun;39(6Part12):3748. doi: 10.1118/1.4735256.","Miller B","Med Phys","2012","2017/05/19","","","10.1118/1.4735256"
"28517804","SU-E-T-158: Neutron Damage of Power Electronics Used during Image Guidance in Proton Therapy","Riley K, Cascio E.","Med Phys. 2012 Jun;39(6Part12):3739. doi: 10.1118/1.4735216.","Riley K","Med Phys","2012","2017/05/19","","","10.1118/1.4735216"
"28517803","SU-E-T-187: Clinical Use of the Software for the Automation of Treatment Field Parameters Verification Prior to Radiation Delivery","Kriminski S, Lysiuk I, Sansourekidou P, Pavord D.","Med Phys. 2012 Jun;39(6Part12):3746. doi: 10.1118/1.4735245.","Kriminski S","Med Phys","2012","2017/05/19","","","10.1118/1.4735245"
"28517802","SU-E-T-147: Film Dosimetry Verification for TSE Using An Epson Scanner","Timmerman J, Wang K, Tang S, Zhu T.","Med Phys. 2012 Jun;39(6Part12):3737. doi: 10.1118/1.4735205.","Timmerman J","Med Phys","2012","2017/05/19","","","10.1118/1.4735205"
"28517801","SU-E-T-175: A Study on Design and Fabrication of 25 * 25 cm2 Beam Monitor for Scanning Carbon Beam","Lee H, Yang T, Kim C, Jang H, Hong S, Kim H, Kim J, Park D, Kim C.","Med Phys. 2012 Jun;39(6Part12):3743. doi: 10.1118/1.4735234.","Lee H","Med Phys","2012","2017/05/19","","","10.1118/1.4735234"
"28517800","SU-E-T-203: Development of a QA Software Tool for Automatic Verification of Plan Data Transfer and Delivery","Chen G, Li X.","Med Phys. 2012 Jun;39(6Part12):3750. doi: 10.1118/1.4735263.","Chen G","Med Phys","2012","2017/05/19","","","10.1118/1.4735263"
